"","DATE","Type","work","mean","sd","min","25%","50%","75%","max"
"4895",2016-09-13,"pm10","home",32.154,22.557,9,14,18,57,66
"4896",2016-09-13,"pm10","work",28.25,19.739,8,16,19,40,64
"4897",2016-09-14,"pm10","home",36.231,7.35,26,30,37,42,46
"4898",2016-09-14,"pm10","work",52.727,9.941,37,45.5,57,58,70
"4899",2016-09-15,"pm10","home",45.923,10.484,35,37,42,57,61
"4900",2016-09-15,"pm10","work",52,10.286,38,46,51,58.5,71
"4901",2016-09-16,"pm10","home",61.308,20.06,39,46,51,74,95
"4902",2016-09-16,"pm10","work",65.6,10.906,50,59,66,73,83
"4903",2016-09-17,"pm10","home",41.077,13.401,19,35,45,46,62
"4904",2016-09-17,"pm10","work",24.889,10.588,4,21,24,32,38
"4905",2016-09-18,"pm10","home",30.615,4.574,21,28,30,34,37
"4906",2016-09-18,"pm10","work",26.6,10.731,9,20,27.5,35.25,42
"4907",2016-09-19,"pm10","home",14.583,6.802,6,9.75,14.5,16.5,29
"4908",2016-09-19,"pm10","work",26.5,5.425,18,23.75,25,30.75,34
"4909",2016-09-20,"pm10","home",20.231,13.405,7,9,12,34,40
"4910",2016-09-20,"pm10","work",25.364,9.32,15,16,28,31,40
"4911",2016-09-21,"pm10","home",35.462,16.081,13,21,33,44,66
"4912",2016-09-21,"pm10","work",54.545,19.603,39,42,48,59.5,101
"4913",2016-09-22,"pm10","home",43.538,8.252,31,40,42,50,60
"4914",2016-09-22,"pm10","work",56.125,15.905,31,45,57.5,68,75
"4915",2016-09-23,"pm10","home",64.923,21.937,41,48,60,85,101
"4916",2016-09-23,"pm10","work",69.727,15.193,43,65.5,69,78,92
"4917",2016-09-24,"pm10","home",73.538,10.055,60,64,75,82,89
"4918",2016-09-24,"pm10","work",68.636,20.141,39,54,66,90,94
"4919",2016-09-25,"pm10","home",63.692,6.46,54,59,63,68,76
"4920",2016-09-25,"pm10","work",62.364,16.836,38,50,57,79,85
"4921",2016-09-26,"pm10","home",52.154,12.857,34,44,53,60,73
"4922",2016-09-26,"pm10","work",64.727,12.642,50,53,65,73,88
"4923",2016-09-27,"pm10","home",46.25,5.651,37,42.5,47,50.25,54
"4924",2016-09-27,"pm10","work",76,11.269,63,72.5,82,82.5,83
"4925",2016-09-28,"pm10","home",74.5,12.767,56,71.75,78.5,81.25,85
"4926",2016-09-28,"pm10","work",NA,NA,Inf,NA,NA,NA,-Inf
"4927",2016-09-29,"pm10","home",20.538,11.523,6,11,21,29,42
"4928",2016-09-29,"pm10","work",25.364,4.925,13,24,26,28.5,31
"4929",2016-09-30,"pm10","home",34.077,20.394,14,17,21,53,70
"4930",2016-09-30,"pm10","work",41.273,6.002,34,36.5,40,44.5,51
"4931",2016-10-01,"pm10","home",54.462,6.679,45,51,54,58,67
"4932",2016-10-01,"pm10","work",57.909,6.76,49,52.5,60,62,68
"4933",2016-10-02,"pm10","home",37.231,11.541,15,28,44,47,49
"4934",2016-10-02,"pm10","work",29.091,11.282,13,21,27,38.5,45
"4935",2016-10-03,"pm10","home",24.333,12.637,7,15.75,22,32.25,49
"4936",2016-10-03,"pm10","work",22.364,8.262,14,16.5,19,25.5,38
"4937",2016-10-04,"pm10","home",37.385,7.687,26,33,35,43,50
"4938",2016-10-04,"pm10","work",50.636,11.048,30,45.5,50,56.5,71
"4939",2016-10-05,"pm10","home",30,19.896,9,15,19,50,60
"4940",2016-10-05,"pm10","work",39.364,11.448,21,33.5,37,43.5,65
"4941",2016-10-06,"pm10","home",43.308,6.303,34,38,43,46,54
"4942",2016-10-06,"pm10","work",57.182,12.254,39,51,56,63.5,83
"4943",2016-10-07,"pm10","home",34.923,11.258,15,24,38,43,48
"4944",2016-10-07,"pm10","work",39.364,8.571,28,34,39,44,54
"4945",2016-10-08,"pm10","home",17.846,10.254,8,10,10,30,34
"4946",2016-10-08,"pm10","work",43.636,12.25,19,38.5,41,52.5,62
"4947",2016-10-09,"pm10","home",13.417,11.704,1,2.5,13,20.5,34
"4948",2016-10-09,"pm10","work",42.5,24.609,14,22.25,35.5,65.25,83
"4949",2016-10-10,"pm10","home",28.308,12.141,15,18,26,33,52
"4950",2016-10-10,"pm10","work",48.818,16.534,29,36,44,64,74
"4951",2016-10-11,"pm10","home",38.538,15.804,21,25,35,46,69
"4952",2016-10-11,"pm10","work",76.091,15.424,54,64,75,91,99
"4953",2016-10-12,"pm10","home",65.846,22.3,37,44,64,83,101
"4954",2016-10-12,"pm10","work",70.7,27.394,32,46,74.5,86.75,114
"4955",2016-10-13,"pm10","home",41.538,17.057,22,29,35,53,71
"4956",2016-10-13,"pm10","work",70.636,18.211,46,57,67,86,98
"4957",2016-10-14,"pm10","home",69.154,40.788,33,36,42,114,134
"4958",2016-10-14,"pm10","work",109.273,17.059,73,101,117,119.5,131
"4959",2016-10-15,"pm10","home",85,11.195,70,75,83,91,104
"4960",2016-10-15,"pm10","work",99.182,26.141,74,79,90,116.5,148
"4961",2016-10-16,"pm10","home",61.769,6.099,52,56,62,65,74
"4962",2016-10-16,"pm10","work",65.091,9.235,52,59,66,71,79
"4963",2016-10-17,"pm10","home",49.615,9.26,33,44,49,54,69
"4964",2016-10-17,"pm10","work",64.727,25.838,33,45,53,84.5,104
"4965",2016-10-18,"pm10","home",57.692,10.283,44,49,55,64,77
"4966",2016-10-18,"pm10","work",67,14.332,44,57.5,67,71.5,93
"4967",2016-10-19,"pm10","home",65.462,6.346,57,62,65,69,78
"4968",2016-10-19,"pm10","work",85.727,16.959,63,74,83,92.5,116
"4969",2016-10-20,"pm10","home",56.615,19.742,20,47,56,66,99
"4970",2016-10-20,"pm10","work",106.727,16.42,77,98.5,103,119,133
"4971",2016-10-21,"pm10","home",29.077,10.774,17,19,24,38,48
"4972",2016-10-21,"pm10","work",38.455,5.82,27,35,37,42,48
"4973",2016-10-22,"pm10","home",33.846,10.082,16,27,35,41,47
"4974",2016-10-22,"pm10","work",46.273,8.427,32,42,44,51.5,64
"4975",2016-10-23,"pm10","home",20.583,12.616,4,9.75,22,28.25,44
"4976",2016-10-23,"pm10","work",15.818,4.557,10,12,16,19,24
"4977",2016-10-24,"pm10","home",24.308,8.957,12,16,25,32,38
"4978",2016-10-24,"pm10","work",32.4,8.003,19,29.25,31,35,49
"4979",2016-10-25,"pm10","home",26.583,14.457,5,15.25,23.5,41.5,46
"4980",2016-10-25,"pm10","work",21.636,7.061,8,17.5,23,26,32
"4981",2016-10-26,"pm10","home",48.923,21.666,27,31,37,72,83
"4982",2016-10-26,"pm10","work",61.455,9.751,43,55.5,64,67,77
"4983",2016-10-27,"pm10","home",61.077,9.751,47,53,61,63,82
"4984",2016-10-27,"pm10","work",58.636,11.298,47,49,57,63.5,82
"4985",2016-10-28,"pm10","home",47.923,12.121,34,38,47,57,67
"4986",2016-10-28,"pm10","work",63.182,12.115,42,56,65,69.5,80
"4987",2016-10-29,"pm10","home",29.846,14.235,12,17,26,40,55
"4988",2016-10-29,"pm10","work",59,13.206,29,53,59,66,80
"4989",2016-10-30,"pm10","home",22.769,8.983,12,15,22,27,40
"4990",2016-10-30,"pm10","work",51.727,29.601,11,32,44,72,98
"4991",2016-10-31,"pm10","home",22.692,12.757,1,14,18,33,44
"4992",2016-10-31,"pm10","work",54,14.297,27,47.5,51,60.5,76
"4993",2016-11-01,"pm10","home",12.444,8.141,2,8,13,14,29
"4994",2016-11-01,"pm10","work",57.818,32.468,18,28.5,55,81,111
"4995",2016-11-02,"pm10","home",21.538,8.866,10,16,19,26,36
"4996",2016-11-02,"pm10","work",79,32.512,33,50.5,84,102.5,131
"4997",2016-11-03,"pm10","home",41.692,21.156,17,27,34,56,78
"4998",2016-11-03,"pm10","work",75.182,24.074,48,55,67,97,112
"4999",2016-11-04,"pm10","home",65.615,14.875,47,54,60,75,91
"5000",2016-11-04,"pm10","work",86.6,17.753,66,77.25,80,94.5,124
"5001",2016-11-05,"pm10","home",83.538,26.651,52,65,73,109,123
"5002",2016-11-05,"pm10","work",88,16.649,57,78.5,90,98,113
"5003",2016-11-06,"pm10","home",61.154,36.173,26,30,34,95,116
"5004",2016-11-06,"pm10","work",26.091,6.848,15,23,24,29.5,38
"5005",2016-11-07,"pm10","home",35.462,13.776,18,27,31,44,58
"5006",2016-11-07,"pm10","work",53.727,6.574,39,50.5,56,57.5,62
"5007",2016-11-08,"pm10","home",46.692,15.903,20,30,52,57,76
"5008",2016-11-08,"pm10","work",97.455,24.776,57,80,92,121.5,130
"5009",2016-11-09,"pm10","home",28.077,5.604,22,24,27,32,42
"5010",2016-11-09,"pm10","work",85.909,36.104,35,53,86,112,138
"5011",2016-11-10,"pm10","home",36.615,9.368,23,30,35,43,53
"5012",2016-11-10,"pm10","work",81.182,20.678,47,68.5,81,97,112
"5013",2016-11-11,"pm10","home",11.75,7.996,3,6.25,10,15.25,25
"5014",2016-11-11,"pm10","work",112.5,47.437,30,96.25,121,147.5,165
"5015",2016-11-12,"pm10","home",NA,NA,Inf,NA,NA,NA,-Inf
"5016",2016-11-12,"pm10","work",NA,NA,Inf,NA,NA,NA,-Inf
"5017",2016-11-13,"pm10","home",NA,NA,Inf,NA,NA,NA,-Inf
"5018",2016-11-13,"pm10","work",NA,NA,Inf,NA,NA,NA,-Inf
"5019",2016-11-14,"pm10","home",74.8,20.909,47,61,77,93,96
"5020",2016-11-14,"pm10","work",45.571,18.429,25,31.5,40,60.5,70
"5021",2016-11-15,"pm10","home",57.154,21.023,36,44,49,57,96
"5022",2016-11-15,"pm10","work",78,34.618,38,40.5,78,104.5,134
"5023",2016-11-16,"pm10","home",46.154,13.108,27,37,46,52,72
"5024",2016-11-16,"pm10","work",101.909,21.947,71,83,105,117.5,133
"5025",2016-11-17,"pm10","home",68.615,34.466,32,38,62,91,121
"5026",2016-11-17,"pm10","work",115.455,25.292,85,94.5,107,138,149
"5027",2016-11-18,"pm10","home",91.692,21.918,73,80,83,96,151
"5028",2016-11-18,"pm10","work",139.636,25.835,97,124.5,136,160.5,184
"5029",2016-11-19,"pm10","home",63.692,16.271,36,51,65,81,87
"5030",2016-11-19,"pm10","work",68.818,14.148,48,62,63,75.5,97
"5031",2016-11-20,"pm10","home",40.308,9.987,28,32,39,52,55
"5032",2016-11-20,"pm10","work",60.909,20.102,24,61,62,67,94
"5033",2016-11-21,"pm10","home",82.462,35.897,43,58,77,99,157
"5034",2016-11-21,"pm10","work",115,65.273,32,57,153,162,171
"5035",2016-11-22,"pm10","home",47.833,22.554,21,36.75,40.5,53.5,91
"5036",2016-11-22,"pm10","work",47.091,14.032,26,35.5,47,60.5,65
"5037",2016-11-23,"pm10","home",37.077,7.5,28,32,37,45,50
"5038",2016-11-23,"pm10","work",65.545,19.341,37,50,63,81.5,94
"5039",2016-11-24,"pm10","home",25.231,13.911,11,13,22,41,48
"5040",2016-11-24,"pm10","work",52.455,17.58,31,36.5,55,65,79
"5041",2016-11-25,"pm10","home",45.462,21.616,17,31,38,64,82
"5042",2016-11-25,"pm10","work",69.455,12.21,46,61.5,69,80,83
"5043",2016-11-26,"pm10","home",69.385,15.527,53,56,68,76,98
"5044",2016-11-26,"pm10","work",75.909,13.634,59,66.5,73,81.5,101
"5045",2016-11-27,"pm10","home",86,33.299,50,61,68,117,145
"5046",2016-11-27,"pm10","work",88.091,15.997,57,81.5,85,96.5,118
"5047",2016-11-28,"pm10","home",105.769,66.651,23,27,146,161,172
"5048",2016-11-28,"pm10","work",102.818,59.045,25,51,102,162,173
"5049",2016-11-29,"pm10","home",43.538,24.48,17,22,36,61,82
"5050",2016-11-29,"pm10","work",71.727,21.138,43,55.5,68,90,100
"5051",2016-11-30,"pm10","home",55.923,8.808,32,55,57,61,69
"5052",2016-11-30,"pm10","work",68,16.976,50,57,62,78,100
"5053",2016-12-01,"pm10","home",62.077,42.941,19,25,38,110,129
"5054",2016-12-01,"pm10","work",74.2,39.046,29,39.75,69.5,109.75,130
"5055",2016-12-02,"pm10","home",36.231,13.899,20,22,36,49,62
"5056",2016-12-02,"pm10","work",69.545,19.613,41,55.5,61,87.5,100
"5057",2016-12-03,"pm10","home",57.538,16.379,37,43,54,72,85
"5058",2016-12-03,"pm10","work",87.182,13.571,70,74.5,87,95.5,109
"5059",2016-12-04,"pm10","home",82.692,22.743,59,67,73,101,122
"5060",2016-12-04,"pm10","work",105.182,14.675,72,98.5,109,115.5,121
"5061",2016-12-05,"pm10","home",69.154,26.489,30,43,72,81,114
"5062",2016-12-05,"pm10","work",144.182,30.069,84,122,157,163.5,184
"5063",2016-12-06,"pm10","home",30.385,10.736,18,23,26,36,54
"5064",2016-12-06,"pm10","work",40.455,18.576,17,25.5,39,55,68
"5065",2016-12-07,"pm10","home",55.846,37.101,10,28,45,85,126
"5066",2016-12-07,"pm10","work",113.636,13.223,85,109,120,123.5,126
"5067",2016-12-08,"pm10","home",56.615,23.365,31,44,48,57,119
"5068",2016-12-08,"pm10","work",99.091,29.504,54,77.5,105,121.5,142
"5069",2016-12-09,"pm10","home",37.308,6.316,28,33,37,41,51
"5070",2016-12-09,"pm10","work",56,16.112,26,49,56,67.5,78
"5071",2016-12-10,"pm10","home",33.077,7.836,21,29,32,38,48
"5072",2016-12-10,"pm10","work",65.273,25.64,36,42,63,85.5,105
"5073",2016-12-11,"pm10","home",39.692,15.294,25,28,30,53,63
"5074",2016-12-11,"pm10","work",56.364,20.471,32,38.5,52,75.5,88
"5075",2016-12-12,"pm10","home",57.308,26.989,26,35,44,84,105
"5076",2016-12-12,"pm10","work",72.818,6.824,65,67.5,73,77,84
"5077",2016-12-13,"pm10","home",63.308,10.315,45,57,64,71,76
"5078",2016-12-13,"pm10","work",89.182,14.386,62,80,90,98.5,110
"5079",2016-12-14,"pm10","home",56.692,14.857,40,44,53,72,81
"5080",2016-12-14,"pm10","work",74.6,8.501,62,70.25,73.5,82.5,85
"5081",2016-12-15,"pm10","home",37.077,13.219,21,28,35,44,63
"5082",2016-12-15,"pm10","work",50.273,17.006,26,36,50,64.5,73
"5083",2016-12-16,"pm10","home",36.385,7.275,25,30,37,42,47
"5084",2016-12-16,"pm10","work",58.818,18.465,30,44.5,58,74.5,87
"5085",2016-12-17,"pm10","home",67,32.522,38,42,52,75,126
"5086",2016-12-17,"pm10","work",101.636,22.979,67,79,104,119,131
"5087",2016-12-18,"pm10","home",51.692,10.82,37,42,51,57,73
"5088",2016-12-18,"pm10","work",60.727,11.525,43,52,64,67,75
"5089",2016-12-19,"pm10","home",50.462,24.868,26,31,39,71,94
"5090",2016-12-19,"pm10","work",74.818,16.4,32,73,80,85,89
"5091",2016-12-20,"pm10","home",60.846,15.916,44,50,55,68,94
"5092",2016-12-20,"pm10","work",79.818,18.077,60,66.5,75,87,112
"5093",2016-12-21,"pm10","home",39.583,19.195,7,21,47.5,51,68
"5094",2016-12-21,"pm10","work",74.364,29.466,27,54,83,95.5,115
"5095",2016-12-22,"pm10","home",51,45.353,3,12,25,102.5,108
"5096",2016-12-22,"pm10","work",15.4,14.292,5,6.25,10.5,19.5,52
"5097",2016-12-23,"pm10","home",59.308,13.444,40,50,58,71,80
"5098",2016-12-23,"pm10","work",65.909,7.021,54,60.5,66,72.5,75
"5099",2016-12-24,"pm10","home",77.385,13.89,58,68,73,88,100
"5100",2016-12-24,"pm10","work",101.909,15.745,75,90,104,111,124
"5101",2016-12-25,"pm10","home",72.692,8.779,59,69,74,76,87
"5102",2016-12-25,"pm10","work",89,18.984,67,74.5,86,102,121
"5103",2016-12-26,"pm10","home",59.385,19.272,34,46,54,76,95
"5104",2016-12-26,"pm10","work",56.727,23.975,27,34.5,61,77,90
"5105",2016-12-27,"pm10","home",49.615,14.558,32,41,44,65,74
"5106",2016-12-27,"pm10","work",55.182,13.355,34,47.5,52,62,78
"5107",2016-12-28,"pm10","home",39,6.218,31,34,38,43,53
"5108",2016-12-28,"pm10","work",89.636,16.663,69,79,86,100,119
"5109",2016-12-29,"pm10","home",32.615,7.88,23,27,30,38,49
"5110",2016-12-29,"pm10","work",73.545,27.42,29,56,69,91.5,115
"5111",2016-12-30,"pm10","home",42.385,14.62,28,32,34,54,69
"5112",2016-12-30,"pm10","work",80.909,27.559,36,59.5,96,101,113
"5113",2016-12-31,"pm10","home",60.308,19.943,36,46,50,73,94
"5114",2016-12-31,"pm10","work",71.091,15.056,54,59.5,68,76.5,105
"5115",2017-01-01,"pm10","home",73.231,19.892,50,56,65,86,108
"5116",2017-01-01,"pm10","work",95.182,21.517,62,84,94,111.5,127
"5117",2017-01-02,"pm10","home",116,46.273,68,86,87,155,184
"5118",2017-01-02,"pm10","work",125.727,56.162,60,68.5,137,176,191
"5119",2017-01-03,"pm10","home",73.308,46.675,29,33,66,85,169
"5120",2017-01-03,"pm10","work",93.091,40.322,33,68,88,127,150
"5121",2017-01-04,"pm10","home",48.308,17.656,26,34,43,67,76
"5122",2017-01-04,"pm10","work",98.273,34.415,54,77.5,89,119.5,162
"5123",2017-01-05,"pm10","home",44.923,19.645,12,35,50,58,71
"5124",2017-01-05,"pm10","work",48.125,12.529,29,39.75,48.5,57,66
"5125",2017-01-06,"pm10","home",22.154,17.822,3,10,12,40,49
"5126",2017-01-06,"pm10","work",49,18.237,23,30,56,64.5,67
"5127",2017-01-07,"pm10","home",45.583,23.547,24,29.5,34,62.75,87
"5128",2017-01-07,"pm10","work",94.091,35.475,27,71.5,100,125.5,136
"5129",2017-01-08,"pm10","home",42.846,8.295,31,38,43,50,57
"5130",2017-01-08,"pm10","work",52.2,22.518,17,33.75,55.5,66.5,85
"5131",2017-01-09,"pm10","home",45.923,8.21,36,39,44,49,63
"5132",2017-01-09,"pm10","work",101.091,27.923,61,80.5,94,125.5,140
"5133",2017-01-10,"pm10","home",26.923,6.958,18,23,25,33,42
"5134",2017-01-10,"pm10","work",58.273,18.467,30,44,61,73,82
"5135",2017-01-11,"pm10","home",21.077,14.121,7,8,18,28,49
"5136",2017-01-11,"pm10","work",55.273,18.948,36,43.5,47,61.5,92
"5137",2017-01-12,"pm10","home",26.923,8.17,16,21,25,33,40
"5138",2017-01-12,"pm10","work",65.455,28.532,28,38,61,87.5,108
"5139",2017-01-13,"pm10","home",40,29.422,10,12,43,67,85
"5140",2017-01-13,"pm10","work",49.909,17.254,28,35,51,63.5,80
"5141",2017-01-14,"pm10","home",59.385,11.836,34,53,60,66,77
"5142",2017-01-14,"pm10","work",63.182,14.49,40,53,62,73.5,84
"5143",2017-01-15,"pm10","home",33.077,12.086,19,22,30,44,51
"5144",2017-01-15,"pm10","work",59,11.153,39,51.5,63,64.5,79
"5145",2017-01-16,"pm10","home",57.154,25.961,34,36,43,77,98
"5146",2017-01-16,"pm10","work",92.182,24.883,53,74.5,93,113,129
"5147",2017-01-17,"pm10","home",67.923,16.973,49,55,66,78,112
"5148",2017-01-17,"pm10","work",97.75,20.254,68,85.75,101.5,113.5,122
"5149",2017-01-18,"pm10","home",94.077,33.923,54,66,76,129,145
"5150",2017-01-18,"pm10","work",129.818,21.236,94,110.5,134,142,159
"5151",2017-01-19,"pm10","home",105.385,23.677,62,85,112,126,134
"5152",2017-01-19,"pm10","work",150.182,36.262,81,125,161,176,198
"5153",2017-01-20,"pm10","home",55.769,9.774,42,45,58,64,69
"5154",2017-01-20,"pm10","work",75,16.143,42,67.5,76,87,96
"5155",2017-01-21,"pm10","home",43.417,5.107,37,39,43.5,46,53
"5156",2017-01-21,"pm10","work",62.818,14.797,47,52,59,70,88
"5157",2017-01-22,"pm10","home",78.385,38.316,43,57,60,78,166
"5158",2017-01-22,"pm10","work",97,32.982,56,82,92,95.5,176
"5159",2017-01-23,"pm10","home",49.769,9.391,31,48,51,54,64
"5160",2017-01-23,"pm10","work",77.364,17.066,53,62.5,83,91.5,98
"5161",2017-01-24,"pm10","home",41.154,9.89,25,35,38,50,57
"5162",2017-01-24,"pm10","work",75,13.183,57,67,74,79.5,98
"5163",2017-01-25,"pm10","home",54.385,16.88,32,43,46,74,78
"5164",2017-01-25,"pm10","work",94.5,31.91,47,77.25,93,110.75,150
"5165",2017-01-26,"pm10","home",69.769,14.681,55,61,64,77,102
"5166",2017-01-26,"pm10","work",83.636,7.159,70,81.5,82,85.5,98
"5167",2017-01-27,"pm10","home",92.231,65.445,41,47,61,104,233
"5168",2017-01-27,"pm10","work",176.545,75.879,71,105,187,247.5,270
"5169",2017-01-28,"pm10","home",45.385,6.959,36,41,44,48,61
"5170",2017-01-28,"pm10","work",56.636,11.192,42,47.5,55,64,78
"5171",2017-01-29,"pm10","home",34.846,6.644,24,30,34,39,47
"5172",2017-01-29,"pm10","work",35.636,5.938,28,30.5,37,40.5,44
"5173",2017-01-30,"pm10","home",67.308,29.491,37,46,51,104,113
"5174",2017-01-30,"pm10","work",57.091,12.421,44,49,55,60,89
"5175",2017-01-31,"pm10","home",39.462,8.856,28,34,37,44,58
"5176",2017-01-31,"pm10","work",50.364,14.753,30,41.5,46,56.5,81
"5177",2017-02-01,"pm10","home",40.077,9.622,25,34,37,49,53
"5178",2017-02-01,"pm10","work",60,10.614,47,52.25,57.5,65.75,81
"5179",2017-02-02,"pm10","home",36.923,7.285,24,34,35,44,48
"5180",2017-02-02,"pm10","work",53.364,15.273,31,44,53,62.5,76
"5181",2017-02-03,"pm10","home",70.077,13.512,52,58,67,82,92
"5182",2017-02-03,"pm10","work",107.455,32.092,71,81.5,103,130.5,164
"5183",2017-02-04,"pm10","home",105,28.761,76,80,94,134,154
"5184",2017-02-04,"pm10","work",123.273,17.704,85,115.5,126,135.5,142
"5185",2017-02-05,"pm10","home",106.385,12.413,84,104,105,115,130
"5186",2017-02-05,"pm10","work",55,32.084,28,32.5,36,71,114
"5187",2017-02-06,"pm10","home",46.385,11.31,30,35,48,55,65
"5188",2017-02-06,"pm10","work",68.818,17.938,37,56,75,85,89
"5189",2017-02-07,"pm10","home",44.231,16.996,30,31,34,56,77
"5190",2017-02-07,"pm10","work",69.636,12.077,43,65,75,76.5,86
"5191",2017-02-08,"pm10","home",52.692,8.606,38,49,53,57,69
"5192",2017-02-08,"pm10","work",87.364,14.733,65,78,84,97.5,109
"5193",2017-02-09,"pm10","home",53.769,15.018,35,41,52,62,86
"5194",2017-02-09,"pm10","work",80.182,19.989,48,63.5,80,99,104
"5195",2017-02-10,"pm10","home",40.846,5.699,30,38,41,43,49
"5196",2017-02-10,"pm10","work",49.182,7.96,39,42,50,54.5,65
"5197",2017-02-11,"pm10","home",31.538,4.409,23,29,32,34,38
"5198",2017-02-11,"pm10","work",47.909,13.382,24,39,50,58,65
"5199",2017-02-12,"pm10","home",30.923,4.31,21,28,31,33,37
"5200",2017-02-12,"pm10","work",51.636,18.074,18,37,61,65,74
"5201",2017-02-13,"pm10","home",44.538,13.866,27,37,39,51,71
"5202",2017-02-13,"pm10","work",66,14.177,44,55.5,71,75,86
"5203",2017-02-14,"pm10","home",54.923,11.601,34,45,57,64,76
"5204",2017-02-14,"pm10","work",84.636,23.733,46,77,85,97.5,132
"5205",2017-02-15,"pm10","home",62.385,22.762,39,45,53,79,103
"5206",2017-02-15,"pm10","work",96.909,19.439,65,83.5,103,112.5,118
"5207",2017-02-16,"pm10","home",75.231,17.288,41,70,77,85,107
"5208",2017-02-16,"pm10","work",87.2,24.63,60,68.25,85,100,139
"5209",2017-02-17,"pm10","home",30.231,16.402,10,17,28,45,53
"5210",2017-02-17,"pm10","work",90.091,32.098,32,65,101,118,126
"5211",2017-02-18,"pm10","home",33.846,5.352,25,29,35,38,42
"5212",2017-02-18,"pm10","work",54.364,9.047,38,49,53,61,68
"5213",2017-02-19,"pm10","home",49.615,16.086,32,42,44,55,94
"5214",2017-02-19,"pm10","work",65.273,10.508,52,54,68,71,81
"5215",2017-02-20,"pm10","home",42.692,18.852,22,29,44,52,91
"5216",2017-02-20,"pm10","work",86.273,27.448,43,74,80,107.5,130
"5217",2017-02-21,"pm10","home",50.923,18.241,31,38,43,66,82
"5218",2017-02-21,"pm10","work",80.455,11.475,60,75.5,79,87.5,99
"5219",2017-02-22,"pm10","home",60.846,7.29,45,58,63,66,71
"5220",2017-02-22,"pm10","work",48.091,15.274,28,35.5,49,60,72
"5221",2017-02-23,"pm10","home",43.923,13.382,25,35,42,57,65
"5222",2017-02-23,"pm10","work",65.778,24.54,27,50,59,83,98
"5223",2017-02-24,"pm10","home",35.154,7.14,22,32,34,43,45
"5224",2017-02-24,"pm10","work",52.818,13.775,24,47.5,56,60,77
"5225",2017-02-25,"pm10","home",53.231,13.602,38,45,50,57,80
"5226",2017-02-25,"pm10","work",69.455,18.3,30,63,74,82.5,90
"5227",2017-02-26,"pm10","home",51.846,21.035,20,33,55,68,85
"5228",2017-02-26,"pm10","work",76.909,26.102,29,69,76,81,122
"5229",2017-02-27,"pm10","home",50.692,8.46,38,45,51,54,67
"5230",2017-02-27,"pm10","work",81.455,20.102,46,65,80,97,111
"5231",2017-02-28,"pm10","home",46.615,7.953,33,41,48,53,58
"5232",2017-02-28,"pm10","work",83,15.975,61,71.5,80,94.5,111
"5233",2017-03-01,"pm10","home",48.923,6.849,38,46,48,50,65
"5234",2017-03-01,"pm10","work",90.455,24.06,51,75,85,106,132
"5235",2017-03-02,"pm10","home",34.667,8.489,21,27.75,34.5,39.5,49
"5236",2017-03-02,"pm10","work",68.818,13.855,44,60.5,66,80,91
"5237",2017-03-03,"pm10","home",47.385,10.153,34,42,47,51,72
"5238",2017-03-03,"pm10","work",86.778,17.873,65,71,81,102,110
"5239",2017-03-04,"pm10","home",47.846,7.022,32,44,49,52,59
"5240",2017-03-04,"pm10","work",98.909,25.042,56,84.5,111,115,128
"5241",2017-03-05,"pm10","home",55.923,15.036,41,42,51,65,81
"5242",2017-03-05,"pm10","work",108.818,21.972,67,102,111,119,141
"5243",2017-03-06,"pm10","home",48.154,16.906,22,37,49,60,74
"5244",2017-03-06,"pm10","work",58.091,14.398,29,50.5,63,70.5,72
"5245",2017-03-07,"pm10","home",41.462,6.641,30,40,42,44,52
"5246",2017-03-07,"pm10","work",58.545,12.356,26,56.5,63,65,69
"5247",2017-03-08,"pm10","home",46.077,12.093,32,34,48,52,73
"5248",2017-03-08,"pm10","work",78.545,15.902,56,65,83,90,104
"5249",2017-03-09,"pm10","home",47.769,10.631,26,45,49,52,65
"5250",2017-03-09,"pm10","work",84.545,17.357,56,74.5,80,98.5,112
"5251",2017-03-10,"pm10","home",46.077,9.526,34,39,45,48,68
"5252",2017-03-10,"pm10","work",82.818,13.877,48,77,90,91.5,97
"5253",2017-03-11,"pm10","home",67.385,22.835,38,46,69,91,99
"5254",2017-03-11,"pm10","work",109.545,21.796,77,93.5,114,124.5,147
"5255",2017-03-12,"pm10","home",85.846,10.383,75,80,84,88,115
"5256",2017-03-12,"pm10","work",129.636,18.624,94,120,127,138.5,158
"5257",2017-03-13,"pm10","home",74.769,12.564,53,65,75,85,96
"5258",2017-03-13,"pm10","work",94.182,14.912,68,84.5,96,107,112
"5259",2017-03-14,"pm10","home",54.231,10.802,41,48,53,59,75
"5260",2017-03-14,"pm10","work",87.727,8.101,77,81,87,94,99
"5261",2017-03-15,"pm10","home",47.692,9.114,36,41,47,51,66
"5262",2017-03-15,"pm10","work",80.636,13.5,53,72,85,90,95
"5263",2017-03-16,"pm10","home",60.154,10.999,44,54,56,65,87
"5264",2017-03-16,"pm10","work",104.2,23.361,53,96,102,119,137
"5265",2017-03-17,"pm10","home",75.077,11.383,62,66,68,83,98
"5266",2017-03-17,"pm10","work",128.727,16.614,97,126.5,131,136,158
"5267",2017-03-18,"pm10","home",64.462,13.439,48,53,66,71,92
"5268",2017-03-18,"pm10","work",109.727,21.373,70,98.5,114,127,136
"5269",2017-03-19,"pm10","home",73.154,18.863,45,57,76,86,99
"5270",2017-03-19,"pm10","work",120.909,20.32,92,104,126,129.5,161
