"","DATE","Type","work","mean","sd","min","25%","50%","75%","max"
"3239",2014-06-08,"pm10","home",38.769,11.403,17,34,42,45,55
"3240",2014-06-08,"pm10","work",27.636,6.845,13,24.5,27,33.5,36
"3241",2014-06-09,"pm10","home",46.769,7.617,39,41,42,53,60
"3242",2014-06-09,"pm10","work",37.091,10.922,23,28.5,35,46.5,55
"3243",2014-06-10,"pm10","home",40.692,10.419,24,30,44,48,57
"3244",2014-06-10,"pm10","work",22.6,7.074,10,18.75,24,26.5,33
"3245",2014-06-11,"pm10","home",26.154,12.24,3,18,26,36,43
"3246",2014-06-11,"pm10","work",20.182,13.052,6,14,18,22.5,55
"3247",2014-06-12,"pm10","home",32,21.028,3,18,30,40,71
"3248",2014-06-12,"pm10","work",23.364,7.061,12,20,23,28.5,36
"3249",2014-06-13,"pm10","home",61.385,9.051,46,60,63,65,79
"3250",2014-06-13,"pm10","work",49.091,7.3,39,44,49,53,62
"3251",2014-06-14,"pm10","home",39.538,7.699,30,35,38,42,54
"3252",2014-06-14,"pm10","work",31.182,6.178,18,28.5,31,34.5,41
"3253",2014-06-15,"pm10","home",45.846,8.265,34,41,43,51,60
"3254",2014-06-15,"pm10","work",41.364,8.041,32,37,38,43.5,61
"3255",2014-06-16,"pm10","home",41.615,12.373,20,36,40,52,60
"3256",2014-06-16,"pm10","work",27.727,5.274,19,25,28,31.5,36
"3257",2014-06-17,"pm10","home",93.308,26.877,38,81,94,107,138
"3258",2014-06-17,"pm10","work",103.364,37.858,48,71,113,138.5,149
"3259",2014-06-18,"pm10","home",57.154,42.448,19,23,30,84,131
"3260",2014-06-18,"pm10","work",59.727,23.925,28,34.5,71,80.5,86
"3261",2014-06-19,"pm10","home",55.231,15.712,34,39,57,63,89
"3262",2014-06-19,"pm10","work",41.909,14.727,24,31,35,51,67
"3263",2014-06-20,"pm10","home",54.615,12.305,39,44,51,65,76
"3264",2014-06-20,"pm10","work",57,15.073,35,47,53,64,90
"3265",2014-06-21,"pm10","home",31.385,19.636,7,14,36,42,65
"3266",2014-06-21,"pm10","work",29.091,15.463,10,18,26,35,59
"3267",2014-06-22,"pm10","home",22,9.713,7,14,23,27,40
"3268",2014-06-22,"pm10","work",21.455,11.012,7,11,20,30.5,36
"3269",2014-06-23,"pm10","home",42.385,7.687,36,38,39,44,65
"3270",2014-06-23,"pm10","work",30.182,10.137,8,28,31,37.5,41
"3271",2014-06-24,"pm10","home",49.692,6.993,32,47,51,53,61
"3272",2014-06-24,"pm10","work",39.727,8.912,27,33,40,47,51
"3273",2014-06-25,"pm10","home",57.846,10.205,41,52,56,65,74
"3274",2014-06-25,"pm10","work",49.909,13.605,32,38,47,60,72
"3275",2014-06-26,"pm10","home",49.923,6.525,38,47,48,56,59
"3276",2014-06-26,"pm10","work",47.636,10.93,35,40,46,51.5,69
"3277",2014-06-27,"pm10","home",37.385,10.673,19,31,37,46,55
"3278",2014-06-27,"pm10","work",31,6.588,16,28,32,35,41
"3279",2014-06-28,"pm10","home",42.154,10.415,31,37,39,42,66
"3280",2014-06-28,"pm10","work",32.273,12.215,18,25,30,34,59
"3281",2014-06-29,"pm10","home",35.308,6.237,26,31,35,38,45
"3282",2014-06-29,"pm10","work",31,13.214,14,21.5,28,35.5,57
"3283",2014-06-30,"pm10","home",44.077,12.372,20,38,45,56,59
"3284",2014-06-30,"pm10","work",30.6,20.337,2,19,30,39.25,69
"3285",2014-07-01,"pm10","home",49.385,11.594,35,38,47,54,70
"3286",2014-07-01,"pm10","work",41.75,23.927,7,21.5,47,62.75,66
"3287",2014-07-02,"pm10","home",72.692,24.329,45,53,67,79,114
"3288",2014-07-02,"pm10","work",98.636,35.163,54,67.5,104,124.5,160
"3289",2014-07-03,"pm10","home",25.154,11.006,12,17,21,31,45
"3290",2014-07-03,"pm10","work",23,11.866,6,16,20,30,50
"3291",2014-07-04,"pm10","home",21.846,12.482,10,13,15,33,44
"3292",2014-07-04,"pm10","work",16.182,9.218,8,11,14,15.5,40
"3293",2014-07-05,"pm10","home",32.692,4.309,27,30,33,34,45
"3294",2014-07-05,"pm10","work",31.091,4.505,22,29,30,34.5,39
"3295",2014-07-06,"pm10","home",29.154,5.336,21,24,30,34,36
"3296",2014-07-06,"pm10","work",16.364,5.316,5,14.5,16,19.5,26
"3297",2014-07-07,"pm10","home",34,14.018,20,24,28,45,63
"3298",2014-07-07,"pm10","work",31.727,13.425,20,20.5,26,46,52
"3299",2014-07-08,"pm10","home",29.538,5.592,23,25,28,36,38
"3300",2014-07-08,"pm10","work",25.364,10.142,12,18,24,32.5,44
"3301",2014-07-09,"pm10","home",27.077,7.5,19,21,25,33,42
"3302",2014-07-09,"pm10","work",18.6,6.818,8,13.5,20.5,22.75,29
"3303",2014-07-10,"pm10","home",26.462,10.868,10,20,24,30,52
"3304",2014-07-10,"pm10","work",48.091,19.557,11,34.5,55,61,77
"3305",2014-07-11,"pm10","home",92.692,18.794,41,92,97,104,114
"3306",2014-07-11,"pm10","work",61.091,23.149,33,42,53,83.5,94
"3307",2014-07-12,"pm10","home",77.154,11.276,59,70,79,87,96
"3308",2014-07-12,"pm10","work",72.455,10.802,55,66.5,71,75.5,92
"3309",2014-07-13,"pm10","home",66.385,10.324,52,60,66,73,87
"3310",2014-07-13,"pm10","work",45.091,12.413,22,37.5,44,56,63
"3311",2014-07-14,"pm10","home",85.692,18.883,56,77,80,100,117
"3312",2014-07-14,"pm10","work",73.9,10.816,57,66,74.5,83,88
"3313",2014-07-15,"pm10","home",112.154,20.522,89,98,101,124,151
"3314",2014-07-15,"pm10","work",78.091,19.786,57,65,75,83,127
"3315",2014-07-16,"pm10","home",63.308,26.37,31,42,63,85,111
"3316",2014-07-16,"pm10","work",37.364,10.269,17,32.5,37,45.5,49
"3317",2014-07-17,"pm10","home",20.692,12.887,4,14,16,24,54
"3318",2014-07-17,"pm10","work",25,12.938,12,14,24,31.5,49
"3319",2014-07-18,"pm10","home",25.5,17.349,4,14.25,17,37.5,58
"3320",2014-07-18,"pm10","work",13.5,8.567,3,8.25,12.5,16.5,31
"3321",2014-07-19,"pm10","home",49.615,17.491,33,36,42,61,81
"3322",2014-07-19,"pm10","work",45.455,11.255,29,42,46,48,72
"3323",2014-07-20,"pm10","home",54.538,20.565,30,39,47,76,90
"3324",2014-07-20,"pm10","work",58.545,10.69,42,50.5,59,63.5,77
"3325",2014-07-21,"pm10","home",51.538,10.643,26,48,52,58,66
"3326",2014-07-21,"pm10","work",60.636,13.677,30,54.5,64,68,84
"3327",2014-07-22,"pm10","home",20.538,5.953,11,15,23,24,30
"3328",2014-07-22,"pm10","work",21.636,6.86,13,18,20,23,36
"3329",2014-07-23,"pm10","home",24.308,10.766,6,18,24,34,39
"3330",2014-07-23,"pm10","work",23.1,13.042,9,15.25,21,26.5,54
"3331",2014-07-24,"pm10","home",17.692,13.774,3,7,12,30,44
"3332",2014-07-24,"pm10","work",19,8.379,6,14,19,25.5,29
"3333",2014-07-25,"pm10","home",24.154,13.649,11,16,23,28,63
"3334",2014-07-25,"pm10","work",16.091,9.214,2,12,15,18.5,35
"3335",2014-07-26,"pm10","home",55.538,48.619,6,11,35,111,126
"3336",2014-07-26,"pm10","work",34.182,17.296,13,18.5,40,41,68
"3337",2014-07-27,"pm10","home",109.769,6.906,99,108,109,112,126
"3338",2014-07-27,"pm10","work",78.091,16.973,54,62,84,92.5,96
"3339",2014-07-28,"pm10","home",101.692,17.07,64,96,106,114,124
"3340",2014-07-28,"pm10","work",56.545,16.046,42,46,50,60.5,90
"3341",2014-07-29,"pm10","home",68.462,34.849,32,37,63,103,139
"3342",2014-07-29,"pm10","work",28.182,6.868,17,26.5,28,29.5,44
"3343",2014-07-30,"pm10","home",32,9.211,19,28,30,33,54
"3344",2014-07-30,"pm10","work",25.909,4.3,20,22,27,30,31
"3345",2014-07-31,"pm10","home",30.462,8.628,18,24,30,35,46
"3346",2014-07-31,"pm10","work",37.273,7.03,23,35,36,42,49
"3347",2014-08-01,"pm10","home",24.333,7.97,18,20,21,24.75,44
"3348",2014-08-01,"pm10","work",15.778,6.723,6,11,15,21,27
"3349",2014-08-02,"pm10","home",18.769,7.748,7,15,18,25,33
"3350",2014-08-02,"pm10","work",15,5.797,7,10.5,15,17,28
"3351",2014-08-03,"pm10","home",17.667,11.324,4,9.5,15.5,20.75,42
"3352",2014-08-03,"pm10","work",15.8,11.193,5,8,12,20.75,38
"3353",2014-08-04,"pm10","home",15,10.677,6,9,10,19,45
"3354",2014-08-04,"pm10","work",12.636,14.038,3,5,9,12.5,52
"3355",2014-08-05,"pm10","home",50.923,42.155,16,18,20,94,112
"3356",2014-08-05,"pm10","work",68.636,34.535,21,50,61,85,137
"3357",2014-08-06,"pm10","home",49.769,18.226,18,37,49,59,87
"3358",2014-08-06,"pm10","work",42,14.802,26,30.25,39.5,47.75,73
"3359",2014-08-07,"pm10","home",53.615,30.286,28,30,33,85,102
"3360",2014-08-07,"pm10","work",43.545,8.383,29,38,41,50,55
"3361",2014-08-08,"pm10","home",24.308,17.119,8,17,22,24,78
"3362",2014-08-08,"pm10","work",12.727,4.077,4,11,12,15,20
"3363",2014-08-09,"pm10","home",23.462,11.787,6,14,20,33,44
"3364",2014-08-09,"pm10","work",22.091,5.449,16,18.5,21,23.5,36
"3365",2014-08-10,"pm10","home",17.462,7.172,7,13,16,24,28
"3366",2014-08-10,"pm10","work",12.545,8.548,3,8,10,13.5,34
"3367",2014-08-11,"pm10","home",26.462,18.88,6,14,16,47,54
"3368",2014-08-11,"pm10","work",29.818,13.761,10,19,31,38.5,50
"3369",2014-08-12,"pm10","home",81.923,52.293,36,42,50,144,165
"3370",2014-08-12,"pm10","work",58.273,15.245,27,49.5,65,68,77
"3371",2014-08-13,"pm10","home",78.769,31.87,33,48,92,107,120
"3372",2014-08-13,"pm10","work",78.909,27.072,22,66,82,97.5,113
"3373",2014-08-14,"pm10","home",32.692,5.266,23,31,33,37,40
"3374",2014-08-14,"pm10","work",31.455,6.219,23,26.5,32,36,41
"3375",2014-08-15,"pm10","home",44.769,14.394,30,33,39,61,69
"3376",2014-08-15,"pm10","work",34.727,13.994,12,31,33,36,69
"3377",2014-08-16,"pm10","home",47.615,5.591,39,44,45,52,58
"3378",2014-08-16,"pm10","work",43.545,15.042,26,32,40,50,80
"3379",2014-08-17,"pm10","home",38.615,15.234,16,23,45,51,57
"3380",2014-08-17,"pm10","work",36.182,16.043,10,23.5,42,49,57
"3381",2014-08-18,"pm10","home",16.462,6.091,5,15,18,19,26
"3382",2014-08-18,"pm10","work",9.4,3.978,2,8,9.5,11.5,17
"3383",2014-08-19,"pm10","home",26.692,28.306,3,5,10,52,82
"3384",2014-08-19,"pm10","work",19.727,10.845,8,11.5,15,28,39
"3385",2014-08-20,"pm10","home",40.077,27.618,16,20,20,68,82
"3386",2014-08-20,"pm10","work",31.455,13.427,10,20.5,32,40,55
"3387",2014-08-21,"pm10","home",32.833,23.923,3,19.5,21.5,59.75,67
"3388",2014-08-21,"pm10","work",9.667,6.083,2,5,9,13,19
"3389",2014-08-22,"pm10","home",69.231,35.424,38,40,52,107,127
"3390",2014-08-22,"pm10","work",84.364,43.094,24,51,101,112,145
"3391",2014-08-23,"pm10","home",80.615,16.358,52,68,84,92,103
"3392",2014-08-23,"pm10","work",76,7.887,61,69.5,77,81.5,86
"3393",2014-08-24,"pm10","home",73,23.608,46,55,60,100,115
"3394",2014-08-24,"pm10","work",61.909,8.938,47,56,62,66.5,78
"3395",2014-08-25,"pm10","home",51.308,19.319,27,38,47,68,92
"3396",2014-08-25,"pm10","work",41.455,7.555,32,36,41,46.5,53
"3397",2014-08-26,"pm10","home",13.308,5.75,7,9,12,14,24
"3398",2014-08-26,"pm10","work",17.909,8.584,6,10,22,25,29
"3399",2014-08-27,"pm10","home",10.231,8.613,2,4,6,14,31
"3400",2014-08-27,"pm10","work",11.364,4.545,5,7,12,14.5,18
"3401",2014-08-28,"pm10","home",26.846,19.45,8,13,15,45,61
"3402",2014-08-28,"pm10","work",21.636,17.648,8,12.5,13,22,64
"3403",2014-08-29,"pm10","home",41.308,12.127,21,35,41,50,61
"3404",2014-08-29,"pm10","work",23.636,13.515,13,15,16,27.5,58
"3405",2014-08-30,"pm10","home",34.385,16.096,14,23,31,49,64
"3406",2014-08-30,"pm10","work",18.636,16.783,4,10.5,13,16.5,54
"3407",2014-08-31,"pm10","home",38.385,8.211,22,34,39,46,50
"3408",2014-08-31,"pm10","work",17.091,9.823,3,10.5,18,21.5,34
"3409",2014-09-01,"pm10","home",34.769,7.907,24,27,36,41,46
"3410",2014-09-01,"pm10","work",31,12.231,16,23,28,34.5,58
"3411",2014-09-02,"pm10","home",27.462,8.569,16,21,27,33,40
"3412",2014-09-02,"pm10","work",17.333,7.297,8,15,15,23,30
"3413",2014-09-03,"pm10","home",9.154,7.198,1,5,8,11,29
"3414",2014-09-03,"pm10","work",9.091,3.33,5,7,8,10,16
"3415",2014-09-04,"pm10","home",18.385,11.34,4,10,13,29,37
"3416",2014-09-04,"pm10","work",16,8.967,1,8.5,17,23.5,28
"3417",2014-09-05,"pm10","home",29.462,9.422,16,22,25,38,45
"3418",2014-09-05,"pm10","work",24.8,11.736,11,14.25,25.5,30,46
"3419",2014-09-06,"pm10","home",33.077,7.5,21,29,32,39,48
"3420",2014-09-06,"pm10","work",34.818,13.037,16,23,39,43,57
"3421",2014-09-07,"pm10","home",51.846,17.582,34,38,41,69,79
"3422",2014-09-07,"pm10","work",48.636,16.132,32,37.5,40,63,75
"3423",2014-09-08,"pm10","home",53.385,11.318,38,45,48,61,73
"3424",2014-09-08,"pm10","work",57.818,11.152,40,51,57,65.5,74
"3425",2014-09-09,"pm10","home",83.308,49.859,24,28,94,128,145
"3426",2014-09-09,"pm10","work",43.182,32.332,14,18.5,24,68,96
"3427",2014-09-10,"pm10","home",29.923,7.544,21,27,29,34,49
"3428",2014-09-10,"pm10","work",27.667,8.93,15,23,28,33,41
"3429",2014-09-11,"pm10","home",38.692,8.826,30,32,34,47,54
"3430",2014-09-11,"pm10","work",40.182,11.017,27,33,35,47,59
"3431",2014-09-12,"pm10","home",45.462,6.411,35,43,44,47,58
"3432",2014-09-12,"pm10","work",41.364,11.395,34,35,36,42.5,72
"3433",2014-09-13,"pm10","home",30.846,10.156,13,22,35,38,43
"3434",2014-09-13,"pm10","work",17.818,4.045,13,14,18,21,24
"3435",2014-09-14,"pm10","home",20.615,12.339,8,11,15,31,39
"3436",2014-09-14,"pm10","work",14.182,8.761,5,8,11,19.5,29
"3437",2014-09-15,"pm10","home",39.154,14.775,21,30,34,39,69
"3438",2014-09-15,"pm10","work",42.364,13.063,22,34.5,45,53,62
"3439",2014-09-16,"pm10","home",40.846,13.704,27,32,34,51,72
"3440",2014-09-16,"pm10","work",35.455,7.367,24,30,33,40.5,49
"3441",2014-09-17,"pm10","home",55.077,9.06,42,49,52,64,69
"3442",2014-09-17,"pm10","work",49.545,7.104,34,46,51,54,58
"3443",2014-09-18,"pm10","home",24.231,7.907,15,18,22,33,36
"3444",2014-09-18,"pm10","work",22.909,8.117,12,17,24,26,42
"3445",2014-09-19,"pm10","home",36.167,16.629,21,24.75,26,51,62
"3446",2014-09-19,"pm10","work",26.727,13.305,14,20.5,23,27.5,64
"3447",2014-09-20,"pm10","home",55.538,15.533,20,46,54,65,82
"3448",2014-09-20,"pm10","work",19.273,6.93,10,14,19,22,34
"3449",2014-09-21,"pm10","home",40.25,12.367,23,32,40,48.25,64
"3450",2014-09-21,"pm10","work",34.636,4.365,27,32.5,36,36.5,43
"3451",2014-09-22,"pm10","home",41.538,5.782,30,39,41,45,52
"3452",2014-09-22,"pm10","work",25.727,5.711,17,22,24,30,35
"3453",2014-09-23,"pm10","home",33.923,6.825,22,29,34,39,46
"3454",2014-09-23,"pm10","work",23.1,7.795,14,15.75,24,27.75,37
"3455",2014-09-24,"pm10","home",25.385,9.456,6,20,27,33,38
"3456",2014-09-24,"pm10","work",14.091,5.873,5,9.5,14,19,22
"3457",2014-09-25,"pm10","home",36.154,21.637,13,19,29,44,86
"3458",2014-09-25,"pm10","work",18.818,9.304,11,12.5,14,22,37
"3459",2014-09-26,"pm10","home",47,25.524,13,18,60,65,80
"3460",2014-09-26,"pm10","work",22.909,12.942,7,13.5,20,28,47
"3461",2014-09-27,"pm10","home",40.75,8.024,33,35,35.5,46.5,55
"3462",2014-09-27,"pm10","work",32.545,8.572,17,28.5,32,38,47
"3463",2014-09-28,"pm10","home",53.846,22.832,26,34,49,74,87
"3464",2014-09-28,"pm10","work",40.818,15.728,20,28,43,47.5,67
"3465",2014-09-29,"pm10","home",69.846,9.045,53,63,70,75,83
"3466",2014-09-29,"pm10","work",55.6,16.919,33,42.5,54.5,63.75,89
"3467",2014-09-30,"pm10","home",31.231,15.68,12,17,30,45,55
"3468",2014-09-30,"pm10","work",15.273,8.211,6,10.5,14,16.5,32
"3469",2014-10-01,"pm10","home",26.385,20.492,8,10,14,47,62
"3470",2014-10-01,"pm10","work",32.636,12.168,12,24.5,31,42.5,48
"3471",2014-10-02,"pm10","home",40.231,10.442,15,37,40,45,56
"3472",2014-10-02,"pm10","work",33.273,6.559,24,29.5,33,36.5,47
"3473",2014-10-03,"pm10","home",31.769,10.702,17,22,32,40,53
"3474",2014-10-03,"pm10","work",29.364,8.744,20,22,24,36.5,43
"3475",2014-10-04,"pm10","home",33.846,7.057,24,29,33,37,47
"3476",2014-10-04,"pm10","work",14.909,4.369,10,11,15,17,23
"3477",2014-10-05,"pm10","home",19.923,3.328,14,18,21,21,25
"3478",2014-10-05,"pm10","work",18.545,4.132,11,16.5,19,20.5,26
"3479",2014-10-06,"pm10","home",25.615,13.488,13,15,17,41,45
"3480",2014-10-06,"pm10","work",25.182,9.228,15,18,21,30.5,45
"3481",2014-10-07,"pm10","home",38.077,8.321,26,31,38,44,54
"3482",2014-10-07,"pm10","work",38.909,14.328,19,29,37,45.5,63
"3483",2014-10-08,"pm10","home",48.923,18.131,29,36,42,64,83
"3484",2014-10-08,"pm10","work",40.182,13.826,30,31.5,35,40.5,70
"3485",2014-10-09,"pm10","home",60,18.619,35,38,65,74,89
"3486",2014-10-09,"pm10","work",44.273,12.861,27,33.5,47,49,70
"3487",2014-10-10,"pm10","home",44.154,15.973,24,28,42,56,72
"3488",2014-10-10,"pm10","work",44.364,8.262,30,41,44,49,57
"3489",2014-10-11,"pm10","home",33.182,5.474,26,28.5,33,37,41
"3490",2014-10-11,"pm10","work",32.286,5.438,26,28,31,36.5,40
"3491",2014-10-12,"pm10","home",40.923,18.382,22,26,30,62,68
"3492",2014-10-12,"pm10","work",27.182,13.022,13,18,26,32.5,57
"3493",2014-10-13,"pm10","home",32.615,13.245,19,24,27,39,60
"3494",2014-10-13,"pm10","work",22.455,9.202,8,18.5,20,23.5,43
"3495",2014-10-14,"pm10","home",28.692,11.463,18,20,23,35,52
"3496",2014-10-14,"pm10","work",30.545,7.448,18,25,31,35,42
"3497",2014-10-15,"pm10","home",39.231,5.525,30,36,39,42,51
"3498",2014-10-15,"pm10","work",38.455,6.861,27,33.5,40,44,46
"3499",2014-10-16,"pm10","home",36.846,6.336,30,33,35,40,53
"3500",2014-10-16,"pm10","work",44.8,5.884,34,42.5,46,48,54
"3501",2014-10-17,"pm10","home",35.846,8.934,26,29,35,46,51
"3502",2014-10-17,"pm10","work",33.818,4.75,26,30.5,34,37,42
"3503",2014-10-18,"pm10","home",43.846,18.17,24,29,34,64,70
"3504",2014-10-18,"pm10","work",40.545,18.272,24,26.5,35,51.5,80
"3505",2014-10-19,"pm10","home",61.538,11.695,45,53,60,66,89
"3506",2014-10-19,"pm10","work",62.182,11.898,46,48.5,66,72,76
"3507",2014-10-20,"pm10","home",48.769,19.101,25,28,53,64,78
"3508",2014-10-20,"pm10","work",26.091,6.3,15,23,27,30,36
"3509",2014-10-21,"pm10","home",15,6.41,4,10.5,16.5,19,26
"3510",2014-10-21,"pm10","work",8.727,3.636,4,6,9,9.5,15
"3511",2014-10-22,"pm10","home",16.462,6.641,9,11,15,24,27
"3512",2014-10-22,"pm10","work",17.727,4.149,9,16.5,19,20,23
"3513",2014-10-23,"pm10","home",32,16.15,16,21,22,46,64
"3514",2014-10-23,"pm10","work",31.727,12.026,15,23.5,29,39.5,52
"3515",2014-10-24,"pm10","home",45.077,20.222,29,30,32,61,87
"3516",2014-10-24,"pm10","work",35.455,9.822,22,27,33,45.5,47
"3517",2014-10-25,"pm10","home",48.231,6.002,40,45,46,51,63
"3518",2014-10-25,"pm10","work",49.182,6.03,38,46,51,53,56
"3519",2014-10-26,"pm10","home",47.231,11.67,31,41,46,49,76
"3520",2014-10-26,"pm10","work",24.091,6.41,16,18.5,25,27,38
"3521",2014-10-27,"pm10","home",51.846,22.546,23,31,46,75,82
"3522",2014-10-27,"pm10","work",37.2,13.214,23,28.75,33.5,38.5,66
"3523",2014-10-28,"pm10","home",73.615,20.402,51,58,67,86,107
"3524",2014-10-28,"pm10","work",67.091,20.978,48,53.5,61,70,116
"3525",2014-10-29,"pm10","home",81,29.118,46,56,75,102,132
"3526",2014-10-29,"pm10","work",72.727,11.841,59,61.5,75,79.5,98
"3527",2014-10-30,"pm10","home",82.909,28.459,57,64.5,70,99,134
"3528",2014-10-30,"pm10","work",88.273,13.214,63,83.5,86,97.5,110
"3529",2014-10-31,"pm10","home",32,6.164,24,30,32.5,34.5,39
"3530",2014-10-31,"pm10","work",42.375,21.28,23,28,33.5,52.25,86
"3531",2014-11-01,"pm10","home",37.727,16.383,24,27.5,29,45.5,68
"3532",2014-11-01,"pm10","work",45,1.414,44,44.5,45,45.5,46
"3533",2014-11-02,"pm10","home",95.333,57.44,24,35.25,96,133,180
"3534",2014-11-02,"pm10","work",36.2,17.054,20,23.5,34,40.25,78
"3535",2014-11-03,"pm10","home",43.154,8.224,30,37,41,51,54
"3536",2014-11-03,"pm10","work",30.545,5.956,23,26,29,34,42
"3537",2014-11-04,"pm10","home",29.846,6.336,22,24,30,33,44
"3538",2014-11-04,"pm10","work",28.182,5.456,13,28.5,29,30.5,34
"3539",2014-11-05,"pm10","home",35.154,10.629,24,26,30,45,53
"3540",2014-11-05,"pm10","work",33.636,6.36,25,28.5,33,39.5,42
"3541",2014-11-06,"pm10","home",43.154,17.204,26,33,36,46,82
"3542",2014-11-06,"pm10","work",68.273,26.803,32,43.5,79,86.5,105
"3543",2014-11-07,"pm10","home",42.538,7.321,32,38,40,45,59
"3544",2014-11-07,"pm10","work",52.091,10.377,34,46.5,54,59.5,69
"3545",2014-11-08,"pm10","home",49.923,11.622,31,43,48,60,65
"3546",2014-11-08,"pm10","work",71.818,12.663,54,61,74,82,92
"3547",2014-11-09,"pm10","home",68.923,15.692,49,57,64,75,98
"3548",2014-11-09,"pm10","work",54.818,16.702,38,42.5,48,62,92
"3549",2014-11-10,"pm10","home",62.769,9.593,53,56,59,70,79
"3550",2014-11-10,"pm10","work",56.455,10.634,44,50,53,61,77
"3551",2014-11-11,"pm10","home",73,19.061,51,58,62,93,107
"3552",2014-11-11,"pm10","work",73.364,8.394,64,65,72,79.5,86
"3553",2014-11-12,"pm10","home",49.308,15.782,25,42,49,58,79
"3554",2014-11-12,"pm10","work",23.6,6.802,13,19,24,30,31
"3555",2014-11-13,"pm10","home",82.308,61.006,14,19,77,136,163
"3556",2014-11-13,"pm10","work",42.364,20.343,22,32.5,36,44.5,94
"3557",2014-11-14,"pm10","home",33.231,17.88,16,21,25,40,71
"3558",2014-11-14,"pm10","work",31.182,7.387,16,30,32,34.5,42
"3559",2014-11-15,"pm10","home",38,13.862,23,29,31,49,64
"3560",2014-11-15,"pm10","work",33.818,6.809,24,30,31,36.5,50
"3561",2014-11-16,"pm10","home",51,11.394,38,42,51,59,73
"3562",2014-11-16,"pm10","work",47.545,11.588,33,39,45,56.5,65
"3563",2014-11-17,"pm10","home",31.769,6.457,24,26,30,37,44
"3564",2014-11-17,"pm10","work",31.455,7.764,18,26.5,32,37.5,43
"3565",2014-11-18,"pm10","home",36.923,8.231,28,31,36,39,55
"3566",2014-11-18,"pm10","work",32.273,6.342,25,26.5,32,37,43
"3567",2014-11-19,"pm10","home",56.231,21.237,37,38,45,77,88
"3568",2014-11-19,"pm10","work",55.273,15.875,37,44.5,47,68,81
"3569",2014-11-20,"pm10","home",68.615,8.006,57,64,67,73,84
"3570",2014-11-20,"pm10","work",63.909,12.747,51,53,61,74,83
"3571",2014-11-21,"pm10","home",61.231,8.278,45,55,64,66,71
"3572",2014-11-21,"pm10","work",61,19.499,40,50,55,70.5,94
"3573",2014-11-22,"pm10","home",53.385,24.23,28,33,43,70,90
"3574",2014-11-22,"pm10","work",42.727,12.467,29,33.5,41,46,72
"3575",2014-11-23,"pm10","home",90.462,15.075,71,78,87,98,116
"3576",2014-11-23,"pm10","work",68.636,7.393,59,62,71,72.5,81
"3577",2014-11-24,"pm10","home",71.077,7.675,60,65,71,75,83
"3578",2014-11-24,"pm10","work",75.2,6.763,63,70.75,77,78,85
"3579",2014-11-25,"pm10","home",44.462,14.246,18,32,50,56,58
"3580",2014-11-25,"pm10","work",20.091,9.159,4,15.5,18,25,40
"3581",2014-11-26,"pm10","home",31.769,19.758,14,16,20,52,65
"3582",2014-11-26,"pm10","work",28.545,7.034,21,23.5,27,31.5,43
"3583",2014-11-27,"pm10","home",50.846,16.344,33,38,42,66,77
"3584",2014-11-27,"pm10","work",47.727,8.344,38,41.5,47,53,62
"3585",2014-11-28,"pm10","home",33.769,17.393,11,19,36,43,66
"3586",2014-11-28,"pm10","work",23.545,14.869,6,13.5,18,29.5,56
"3587",2014-11-29,"pm10","home",20.538,12.574,4,11,16,33,41
"3588",2014-11-29,"pm10","work",22.182,2.994,18,19.5,23,23.5,28
"3589",2014-11-30,"pm10","home",18.231,6.496,8,13,18,21,31
"3590",2014-11-30,"pm10","work",11.818,3.311,7,9.5,12,14,17
"3591",2014-12-01,"pm10","home",33.231,18.444,13,19,24,50,64
"3592",2014-12-01,"pm10","work",42.273,9.177,31,36.5,39,49.5,59
"3593",2014-12-02,"pm10","home",95.538,62.249,26,30,86,160,171
"3594",2014-12-02,"pm10","work",54.182,29.41,27,32.5,40,74,118
"3595",2014-12-03,"pm10","home",24.385,6.318,16,18,24,29,36
"3596",2014-12-03,"pm10","work",28.7,5.908,18,25.5,30,31.75,37
"3597",2014-12-04,"pm10","home",35.077,11.221,21,24,32,45,52
"3598",2014-12-04,"pm10","work",44.364,7.075,34,40.5,45,49,54
"3599",2014-12-05,"pm10","home",29.538,9.369,21,23,26,32,51
"3600",2014-12-05,"pm10","work",30.545,7.09,20,25.5,32,35.5,41
"3601",2014-12-06,"pm10","home",26.846,4.413,22,23,26,30,35
"3602",2014-12-06,"pm10","work",37.909,12.21,22,26.5,37,48.5,57
"3603",2014-12-07,"pm10","home",44.692,9.759,30,38,44,49,67
"3604",2014-12-07,"pm10","work",42.818,4.332,37,39.5,44,44.5,52
"3605",2014-12-08,"pm10","home",33.462,5.897,25,30,32,36,46
"3606",2014-12-08,"pm10","work",37.727,7.862,21,32.5,39,44,46
"3607",2014-12-09,"pm10","home",51.231,20.985,30,37,39,72,83
"3608",2014-12-09,"pm10","work",53.182,8.67,40,46,51,60.5,64
"3609",2014-12-10,"pm10","home",48.923,7.308,38,45,47,55,61
"3610",2014-12-10,"pm10","work",59.727,18.023,44,46.5,54,64.5,95
"3611",2014-12-11,"pm10","home",53.692,19.028,36,40,47,64,91
"3612",2014-12-11,"pm10","work",46.636,17.529,25,32.5,41,58.5,77
"3613",2014-12-12,"pm10","home",43.462,5.967,29,40,44,47,53
"3614",2014-12-12,"pm10","work",41.364,6.345,31,37.5,41,44,52
